IC_L_7: t= 0.10, L= 453.00, L_straight= 451.00, slack=  2.00, T_bat= 1.65, Fy= 0.04, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 127.20, L= 509.63, L_straight= 509.37, slack=  0.25, T_bat= 38.82, Fy= 0.96, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 127.30, L= 509.63, L_straight= 509.32, slack=  0.30, T_bat= 25.45, Fy= 0.93, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 127.40, L= 509.63, L_straight= 509.27, slack=  0.36, T_bat= 43.05, Fy= 0.71, desired=  0.80, ret=  0.05, exp=T_SOFT_ACC
IC_L_7: t= 127.50, L= 509.63, L_straight= 509.22, slack=  0.42, T_bat= 27.69, Fy= 0.73, desired=  0.00, ret=  0.05, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 127.60, L= 509.64, L_straight= 509.16, slack=  0.48, T_bat= 43.98, Fy= 0.53, desired=  0.90, ret=  0.10, exp=T_SOFT_ACC
IC_L_7: t= 127.70, L= 509.65, L_straight= 509.11, slack=  0.54, T_bat= 28.14, Fy= 0.60, desired=  0.00, ret=  0.09, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 127.80, L= 509.66, L_straight= 509.05, slack=  0.60, T_bat= 44.00, Fy= 0.42, desired=  0.90, ret=  0.14, exp=T_SOFT_ACC
IC_L_7: t= 127.90, L= 509.67, L_straight= 509.00, slack=  0.67, T_bat= 28.16, Fy= 0.50, desired=  0.00, ret=  0.12, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 128.00, L= 509.68, L_straight= 508.94, slack=  0.74, T_bat= 43.83, Fy= 0.33, desired=  0.88, ret=  0.17, exp=T_SOFT_ACC
IC_L_7: t= 128.10, L= 509.70, L_straight= 508.89, slack=  0.81, T_bat= 28.10, Fy= 0.43, desired=  0.00, ret=  0.15, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 128.20, L= 509.71, L_straight= 508.83, slack=  0.88, T_bat= 43.64, Fy= 0.27, desired=  0.86, ret=  0.20, exp=T_SOFT_ACC
IC_L_7: t= 128.30, L= 509.73, L_straight= 508.78, slack=  0.96, T_bat= 28.06, Fy= 0.37, desired=  0.00, ret=  0.18, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 128.40, L= 509.75, L_straight= 508.72, slack=  1.03, T_bat= 43.46, Fy= 0.22, desired=  0.85, ret=  0.23, exp=T_SOFT_ACC
IC_L_7: t= 128.50, L= 509.78, L_straight= 508.67, slack=  1.11, T_bat= 28.04, Fy= 0.33, desired=  0.00, ret=  0.21, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 128.60, L= 509.80, L_straight= 508.61, slack=  1.19, T_bat= 43.31, Fy= 0.18, desired=  0.83, ret=  0.26, exp=T_SOFT_ACC
IC_L_7: t= 128.70, L= 509.82, L_straight= 508.55, slack=  1.27, T_bat= 28.04, Fy= 0.30, desired=  0.00, ret=  0.23, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 128.80, L= 509.85, L_straight= 508.50, slack=  1.35, T_bat= 43.18, Fy= 0.15, desired=  0.82, ret=  0.28, exp=T_SOFT_ACC
IC_L_7: t= 128.90, L= 509.88, L_straight= 508.44, slack=  1.43, T_bat= 28.06, Fy= 0.27, desired=  0.00, ret=  0.26, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 129.00, L= 509.90, L_straight= 508.39, slack=  1.51, T_bat= 43.06, Fy= 0.12, desired=  0.81, ret=  0.31, exp=T_SOFT_ACC
IC_L_7: t= 129.10, L= 509.93, L_straight= 508.33, slack=  1.60, T_bat= 28.08, Fy= 0.25, desired=  0.00, ret=  0.28, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 129.20, L= 509.96, L_straight= 508.28, slack=  1.68, T_bat= 42.94, Fy= 0.10, desired=  0.79, ret=  0.33, exp=T_SOFT_ACC
IC_L_7: t= 129.30, L= 509.99, L_straight= 508.22, slack=  1.77, T_bat= 28.12, Fy= 0.23, desired=  0.00, ret=  0.29, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 129.40, L= 510.02, L_straight= 508.17, slack=  1.85, T_bat= 42.84, Fy= 0.09, desired=  0.78, ret=  0.34, exp=T_SOFT_ACC
IC_L_7: t= 129.50, L= 510.06, L_straight= 508.11, slack=  1.94, T_bat= 28.16, Fy= 0.21, desired=  0.00, ret=  0.31, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 129.60, L= 510.09, L_straight= 508.06, slack=  2.03, T_bat= 42.74, Fy= 0.07, desired=  0.77, ret=  0.35, exp=T_SOFT_ACC
IC_L_7: t= 129.70, L= 510.12, L_straight= 508.00, slack=  2.12, T_bat= 28.21, Fy= 0.20, desired=  0.00, ret=  0.32, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 129.80, L= 510.15, L_straight= 507.95, slack=  2.21, T_bat= 42.65, Fy= 0.06, desired=  0.77, ret=  0.36, exp=T_SOFT_ACC
IC_L_7: t= 129.90, L= 510.19, L_straight= 507.89, slack=  2.30, T_bat= 28.26, Fy= 0.19, desired=  0.00, ret=  0.33, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 130.00, L= 510.22, L_straight= 507.84, slack=  2.39, T_bat= 42.57, Fy= 0.05, desired=  0.76, ret=  0.37, exp=T_SOFT_ACC
IC_L_7: t= 130.10, L= 510.26, L_straight= 507.78, slack=  2.48, T_bat= 28.31, Fy= 0.18, desired=  0.00, ret=  0.33, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 130.20, L= 510.29, L_straight= 507.72, slack=  2.57, T_bat= 42.48, Fy= 0.04, desired=  0.75, ret=  0.37, exp=T_SOFT_ACC
IC_L_7: t= 130.30, L= 510.33, L_straight= 507.67, slack=  2.66, T_bat= 28.37, Fy= 0.17, desired=  0.00, ret=  0.34, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 130.40, L= 510.36, L_straight= 507.61, slack=  2.75, T_bat= 42.40, Fy= 0.03, desired=  0.74, ret=  0.38, exp=T_SOFT_ACC
IC_L_7: t= 130.50, L= 510.40, L_straight= 507.56, slack=  2.84, T_bat= 28.42, Fy= 0.16, desired=  0.00, ret=  0.34, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 130.60, L= 510.44, L_straight= 507.50, slack=  2.93, T_bat= 42.33, Fy= 0.03, desired=  0.73, ret=  0.38, exp=T_SOFT_ACC
IC_L_7: t= 130.70, L= 510.47, L_straight= 507.45, slack=  3.03, T_bat= 28.48, Fy= 0.15, desired=  0.00, ret=  0.34, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 130.80, L= 510.51, L_straight= 507.39, slack=  3.12, T_bat= 42.25, Fy= 0.02, desired=  0.73, ret=  0.38, exp=T_SOFT_ACC
IC_L_7: t= 130.90, L= 510.55, L_straight= 507.34, slack=  3.21, T_bat= 28.54, Fy= 0.14, desired=  0.00, ret=  0.34, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 131.00, L= 510.58, L_straight= 507.28, slack=  3.30, T_bat= 42.18, Fy= 0.02, desired=  0.72, ret=  0.38, exp=T_SOFT_ACC
IC_L_7: t= 131.10, L= 510.62, L_straight= 507.23, slack=  3.39, T_bat= 28.60, Fy= 0.14, desired=  0.00, ret=  0.34, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 131.20, L= 510.65, L_straight= 507.17, slack=  3.48, T_bat= 42.11, Fy= 0.01, desired=  0.71, ret=  0.38, exp=T_SOFT_ACC
IC_L_7: t= 131.30, L= 510.69, L_straight= 507.11, slack=  3.58, T_bat= 28.66, Fy= 0.13, desired=  0.00, ret=  0.34, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 131.40, L= 510.72, L_straight= 507.06, slack=  3.67, T_bat= 42.05, Fy= 0.01, desired=  0.70, ret=  0.38, exp=T_SOFT_ACC
IC_L_7: t= 131.50, L= 510.76, L_straight= 507.00, slack=  3.76, T_bat= 28.72, Fy= 0.13, desired=  0.00, ret=  0.34, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 131.60, L= 510.80, L_straight= 506.95, slack=  3.85, T_bat= 41.98, Fy= 0.01, desired=  0.70, ret=  0.38, exp=T_SOFT_ACC
IC_L_7: t= 131.70, L= 510.83, L_straight= 506.89, slack=  3.94, T_bat= 28.78, Fy= 0.12, desired=  0.00, ret=  0.34, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 131.80, L= 510.87, L_straight= 506.84, slack=  4.03, T_bat= 41.92, Fy= 0.00, desired=  0.69, ret=  0.37, exp=T_SOFT_ACC
IC_L_7: t= 131.90, L= 510.90, L_straight= 506.78, slack=  4.12, T_bat= 28.84, Fy= 0.12, desired=  0.00, ret=  0.34, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 132.00, L= 510.94, L_straight= 506.73, slack=  4.21, T_bat= 41.86, Fy= 0.00, desired=  0.69, ret=  0.37, exp=T_SOFT_ACC
IC_L_7: t= 132.10, L= 510.97, L_straight= 506.67, slack=  4.31, T_bat= 28.90, Fy= 0.11, desired=  0.00, ret=  0.33, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 132.20, L= 511.01, L_straight= 506.61, slack=  4.39, T_bat= 41.80, Fy= 0.00, desired=  0.68, ret=  0.37, exp=T_SOFT_ACC
IC_L_7: t= 132.30, L= 511.05, L_straight= 506.56, slack=  4.49, T_bat= 28.96, Fy= 0.11, desired=  0.00, ret=  0.33, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 132.40, L= 511.08, L_straight= 506.50, slack=  4.58, T_bat= 41.74, Fy= 0.00, desired=  0.67, ret=  0.37, exp=T_SOFT_ACC
IC_L_7: t= 132.50, L= 511.11, L_straight= 506.45, slack=  4.67, T_bat= 29.01, Fy= 0.10, desired=  0.00, ret=  0.33, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 132.60, L= 511.15, L_straight= 506.39, slack=  4.76, T_bat= 41.68, Fy= 0.00, desired=  0.67, ret=  0.36, exp=T_SOFT_ACC
IC_L_7: t= 132.70, L= 511.18, L_straight= 506.34, slack=  4.85, T_bat= 29.07, Fy= 0.10, desired=  0.00, ret=  0.33, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 132.80, L= 511.22, L_straight= 506.28, slack=  4.94, T_bat= 41.63, Fy= 0.00, desired=  0.66, ret=  0.36, exp=T_SOFT_ACC
IC_L_7: t= 132.90, L= 511.25, L_straight= 506.22, slack=  5.03, T_bat= 29.12, Fy= 0.09, desired=  0.00, ret=  0.32, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 133.00, L= 511.29, L_straight= 506.17, slack=  5.12, T_bat= 41.58, Fy= 0.00, desired=  0.66, ret=  0.36, exp=T_SOFT_ACC
IC_L_7: t= 133.10, L= 511.32, L_straight= 506.11, slack=  5.21, T_bat= 29.17, Fy= 0.09, desired=  0.00, ret=  0.32, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 133.20, L= 511.35, L_straight= 506.06, slack=  5.30, T_bat= 41.54, Fy= 0.00, desired=  0.65, ret=  0.36, exp=T_SOFT_ACC
IC_L_7: t= 133.30, L= 511.39, L_straight= 506.00, slack=  5.39, T_bat= 29.21, Fy= 0.08, desired=  0.00, ret=  0.32, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 133.40, L= 511.42, L_straight= 505.95, slack=  5.47, T_bat= 41.49, Fy= 0.00, desired=  0.65, ret=  0.35, exp=T_SOFT_ACC
IC_L_7: t= 133.50, L= 511.46, L_straight= 505.89, slack=  5.57, T_bat= 29.26, Fy= 0.08, desired=  0.00, ret=  0.32, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 133.60, L= 511.49, L_straight= 505.83, slack=  5.65, T_bat= 41.45, Fy= 0.00, desired=  0.65, ret=  0.35, exp=T_SOFT_ACC
IC_L_7: t= 133.70, L= 511.52, L_straight= 505.78, slack=  5.74, T_bat= 29.30, Fy= 0.08, desired=  0.00, ret=  0.32, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 133.80, L= 511.55, L_straight= 505.72, slack=  5.83, T_bat= 41.41, Fy= 0.00, desired=  0.64, ret=  0.35, exp=T_SOFT_ACC
IC_L_7: t= 133.90, L= 511.59, L_straight= 505.67, slack=  5.92, T_bat= 29.34, Fy= 0.07, desired=  0.00, ret=  0.31, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 134.00, L= 511.62, L_straight= 505.61, slack=  6.01, T_bat= 41.38, Fy= 0.00, desired=  0.64, ret=  0.35, exp=T_SOFT_ACC
IC_L_7: t= 134.10, L= 511.65, L_straight= 505.56, slack=  6.10, T_bat= 29.38, Fy= 0.07, desired=  0.00, ret=  0.31, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 134.20, L= 511.69, L_straight= 505.50, slack=  6.19, T_bat= 41.34, Fy= 0.00, desired=  0.63, ret=  0.34, exp=T_SOFT_ACC
IC_L_7: t= 134.30, L= 511.72, L_straight= 505.45, slack=  6.28, T_bat= 29.42, Fy= 0.07, desired=  0.00, ret=  0.31, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 134.40, L= 511.75, L_straight= 505.39, slack=  6.36, T_bat= 41.31, Fy= 0.00, desired=  0.63, ret=  0.34, exp=T_SOFT_ACC
IC_L_7: t= 134.50, L= 511.79, L_straight= 505.33, slack=  6.45, T_bat= 29.46, Fy= 0.06, desired=  0.00, ret=  0.31, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 134.60, L= 511.82, L_straight= 505.28, slack=  6.54, T_bat= 41.28, Fy= 0.00, desired=  0.63, ret=  0.34, exp=T_SOFT_ACC
IC_L_7: t= 134.70, L= 511.85, L_straight= 505.22, slack=  6.63, T_bat= 29.49, Fy= 0.06, desired=  0.00, ret=  0.31, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 134.80, L= 511.88, L_straight= 505.17, slack=  6.71, T_bat= 41.25, Fy= 0.00, desired=  0.62, ret=  0.34, exp=T_SOFT_ACC
IC_L_7: t= 134.90, L= 511.91, L_straight= 505.11, slack=  6.80, T_bat= 29.53, Fy= 0.06, desired=  0.00, ret=  0.30, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 135.00, L= 511.94, L_straight= 505.06, slack=  6.89, T_bat= 41.22, Fy= 0.00, desired=  0.62, ret=  0.34, exp=T_SOFT_ACC
IC_L_7: t= 135.10, L= 511.98, L_straight= 505.00, slack=  6.98, T_bat= 29.56, Fy= 0.06, desired=  0.00, ret=  0.30, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 135.20, L= 512.01, L_straight= 504.94, slack=  7.06, T_bat= 41.19, Fy= 0.00, desired=  0.62, ret=  0.33, exp=T_SOFT_ACC
IC_L_7: t= 135.30, L= 512.04, L_straight= 504.89, slack=  7.15, T_bat= 29.59, Fy= 0.05, desired=  0.00, ret=  0.30, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 135.40, L= 512.07, L_straight= 504.83, slack=  7.24, T_bat= 41.17, Fy= 0.00, desired=  0.62, ret=  0.33, exp=T_SOFT_ACC
IC_L_7: t= 135.50, L= 512.10, L_straight= 504.78, slack=  7.33, T_bat= 29.62, Fy= 0.05, desired=  0.00, ret=  0.30, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 135.60, L= 512.13, L_straight= 504.72, slack=  7.41, T_bat= 41.14, Fy= 0.00, desired=  0.61, ret=  0.33, exp=T_SOFT_ACC
IC_L_7: t= 135.70, L= 512.17, L_straight= 504.66, slack=  7.50, T_bat= 29.65, Fy= 0.05, desired=  0.00, ret=  0.30, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 135.80, L= 512.20, L_straight= 504.61, slack=  7.59, T_bat= 41.12, Fy= 0.00, desired=  0.61, ret=  0.33, exp=T_SOFT_ACC
IC_L_7: t= 135.90, L= 512.23, L_straight= 504.55, slack=  7.68, T_bat= 29.68, Fy= 0.05, desired=  0.00, ret=  0.30, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 136.00, L= 512.26, L_straight= 504.50, slack=  7.76, T_bat= 41.10, Fy= 0.00, desired=  0.61, ret=  0.33, exp=T_SOFT_ACC
IC_L_7: t= 136.10, L= 512.29, L_straight= 504.44, slack=  7.85, T_bat= 29.71, Fy= 0.05, desired=  0.00, ret=  0.29, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 136.20, L= 512.32, L_straight= 504.39, slack=  7.94, T_bat= 41.08, Fy= 0.00, desired=  0.61, ret=  0.33, exp=T_SOFT_ACC
IC_L_7: t= 136.30, L= 512.35, L_straight= 504.33, slack=  8.02, T_bat= 29.73, Fy= 0.04, desired=  0.00, ret=  0.29, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 136.40, L= 512.38, L_straight= 504.27, slack=  8.11, T_bat= 41.06, Fy= 0.00, desired=  0.61, ret=  0.32, exp=T_SOFT_ACC
IC_L_7: t= 136.50, L= 512.42, L_straight= 504.22, slack=  8.20, T_bat= 29.76, Fy= 0.04, desired=  0.00, ret=  0.29, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 136.60, L= 512.45, L_straight= 504.16, slack=  8.28, T_bat= 41.04, Fy= 0.00, desired=  0.60, ret=  0.32, exp=T_SOFT_ACC
IC_L_7: t= 136.70, L= 512.48, L_straight= 504.11, slack=  8.37, T_bat= 29.78, Fy= 0.04, desired=  0.00, ret=  0.29, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 136.80, L= 512.51, L_straight= 504.05, slack=  8.46, T_bat= 41.02, Fy= 0.00, desired=  0.60, ret=  0.32, exp=T_SOFT_ACC
IC_L_7: t= 136.90, L= 512.54, L_straight= 504.00, slack=  8.54, T_bat= 29.81, Fy= 0.04, desired=  0.00, ret=  0.29, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 137.00, L= 512.57, L_straight= 503.94, slack=  8.63, T_bat= 41.00, Fy= 0.00, desired=  0.60, ret=  0.32, exp=T_SOFT_ACC
IC_L_7: t= 137.10, L= 512.60, L_straight= 503.88, slack=  8.72, T_bat= 29.83, Fy= 0.04, desired=  0.00, ret=  0.29, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 137.20, L= 512.63, L_straight= 503.83, slack=  8.80, T_bat= 40.98, Fy= 0.00, desired=  0.60, ret=  0.32, exp=T_SOFT_ACC
IC_L_7: t= 137.30, L= 512.66, L_straight= 503.77, slack=  8.89, T_bat= 29.85, Fy= 0.04, desired=  0.00, ret=  0.29, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 137.40, L= 512.69, L_straight= 503.72, slack=  8.97, T_bat= 40.97, Fy= 0.00, desired=  0.60, ret=  0.32, exp=T_SOFT_ACC
IC_L_7: t= 137.50, L= 512.72, L_straight= 503.66, slack=  9.06, T_bat= 29.87, Fy= 0.03, desired=  0.00, ret=  0.29, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 137.60, L= 512.75, L_straight= 503.60, slack=  9.15, T_bat= 40.95, Fy= 0.00, desired=  0.60, ret=  0.32, exp=T_SOFT_ACC
IC_L_7: t= 137.70, L= 512.78, L_straight= 503.55, slack=  9.23, T_bat= 29.89, Fy= 0.03, desired=  0.00, ret=  0.29, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 137.80, L= 512.81, L_straight= 503.49, slack=  9.32, T_bat= 40.94, Fy= 0.00, desired=  0.59, ret=  0.32, exp=T_SOFT_ACC
IC_L_7: t= 137.90, L= 512.84, L_straight= 503.44, slack=  9.40, T_bat= 29.91, Fy= 0.03, desired=  0.00, ret=  0.29, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 138.00, L= 512.87, L_straight= 503.38, slack=  9.49, T_bat= 40.93, Fy= 0.00, desired=  0.59, ret=  0.32, exp=T_SOFT_ACC
IC_L_7: t= 138.10, L= 512.90, L_straight= 503.33, slack=  9.58, T_bat= 29.93, Fy= 0.03, desired=  0.00, ret=  0.28, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 138.20, L= 512.93, L_straight= 503.27, slack=  9.66, T_bat= 40.92, Fy= 0.00, desired=  0.59, ret=  0.31, exp=T_SOFT_ACC
IC_L_7: t= 138.30, L= 512.96, L_straight= 503.21, slack=  9.75, T_bat= 29.95, Fy= 0.03, desired=  0.00, ret=  0.28, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 138.40, L= 512.99, L_straight= 503.16, slack=  9.83, T_bat= 40.90, Fy= 0.00, desired=  0.59, ret=  0.31, exp=T_SOFT_ACC
IC_L_7: t= 138.50, L= 513.02, L_straight= 503.10, slack=  9.92, T_bat= 29.97, Fy= 0.03, desired=  0.00, ret=  0.28, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 138.60, L= 513.05, L_straight= 503.05, slack= 10.00, T_bat= 40.89, Fy= 0.00, desired=  0.59, ret=  0.31, exp=T_SOFT_ACC
IC_L_7: t= 138.70, L= 513.08, L_straight= 502.99, slack= 10.09, T_bat= 29.98, Fy= 0.03, desired= -0.10, ret=  0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 138.80, L= 513.11, L_straight= 502.93, slack= 10.17, T_bat= 40.88, Fy= 0.00, desired=  0.59, ret=  0.30, exp=T_SOFT_ACC
IC_L_7: t= 138.90, L= 513.14, L_straight= 502.88, slack= 10.26, T_bat= 30.00, Fy= 0.02, desired= -0.12, ret=  0.26, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 139.00, L= 513.17, L_straight= 502.82, slack= 10.34, T_bat= 40.87, Fy= 0.00, desired=  0.59, ret=  0.29, exp=T_SOFT_ACC
IC_L_7: t= 139.10, L= 513.19, L_straight= 502.77, slack= 10.43, T_bat= 30.01, Fy= 0.02, desired= -0.14, ret=  0.25, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 139.20, L= 513.22, L_straight= 502.71, slack= 10.51, T_bat= 40.86, Fy= 0.00, desired=  0.59, ret=  0.28, exp=T_SOFT_ACC
IC_L_7: t= 139.30, L= 513.25, L_straight= 502.66, slack= 10.59, T_bat= 30.03, Fy= 0.02, desired= -0.15, ret=  0.24, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 139.40, L= 513.27, L_straight= 502.60, slack= 10.67, T_bat= 40.86, Fy= 0.00, desired=  0.59, ret=  0.27, exp=T_SOFT_ACC
IC_L_7: t= 139.50, L= 513.30, L_straight= 502.54, slack= 10.76, T_bat= 30.04, Fy= 0.02, desired= -0.17, ret=  0.23, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 139.60, L= 513.32, L_straight= 502.49, slack= 10.83, T_bat= 40.85, Fy= 0.00, desired=  0.58, ret=  0.27, exp=T_SOFT_ACC
IC_L_7: t= 139.70, L= 513.35, L_straight= 502.43, slack= 10.92, T_bat= 30.06, Fy= 0.02, desired= -0.19, ret=  0.22, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 139.80, L= 513.37, L_straight= 502.38, slack= 10.99, T_bat= 40.84, Fy= 0.00, desired=  0.58, ret=  0.26, exp=T_SOFT_ACC
IC_L_7: t= 139.90, L= 513.40, L_straight= 502.32, slack= 11.08, T_bat= 30.07, Fy= 0.02, desired= -0.20, ret=  0.21, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 140.00, L= 513.42, L_straight= 502.26, slack= 11.15, T_bat= 40.83, Fy= 0.00, desired=  0.58, ret=  0.25, exp=T_SOFT_ACC
IC_L_7: t= 140.10, L= 513.44, L_straight= 502.21, slack= 11.23, T_bat= 30.08, Fy= 0.02, desired= -0.22, ret=  0.20, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 140.20, L= 513.46, L_straight= 502.15, slack= 11.31, T_bat= 40.83, Fy= 0.00, desired=  0.58, ret=  0.24, exp=T_SOFT_ACC
IC_L_7: t= 140.30, L= 513.49, L_straight= 502.10, slack= 11.39, T_bat= 30.09, Fy= 0.02, desired= -0.23, ret=  0.19, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 140.40, L= 513.51, L_straight= 502.04, slack= 11.47, T_bat= 40.82, Fy= 0.00, desired=  0.58, ret=  0.23, exp=T_SOFT_ACC
IC_L_7: t= 140.50, L= 513.53, L_straight= 501.99, slack= 11.54, T_bat= 30.10, Fy= 0.02, desired= -0.25, ret=  0.18, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 140.60, L= 513.55, L_straight= 501.93, slack= 11.62, T_bat= 40.82, Fy= 0.00, desired=  0.58, ret=  0.22, exp=T_SOFT_ACC
IC_L_7: t= 140.70, L= 513.57, L_straight= 501.87, slack= 11.70, T_bat= 30.11, Fy= 0.01, desired= -0.27, ret=  0.17, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 140.80, L= 513.59, L_straight= 501.82, slack= 11.77, T_bat= 40.81, Fy= 0.00, desired=  0.58, ret=  0.21, exp=T_SOFT_ACC
IC_L_7: t= 140.90, L= 513.61, L_straight= 501.76, slack= 11.85, T_bat= 30.12, Fy= 0.01, desired= -0.28, ret=  0.17, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 141.00, L= 513.63, L_straight= 501.71, slack= 11.92, T_bat= 40.81, Fy= 0.00, desired=  0.58, ret=  0.21, exp=T_SOFT_ACC
IC_L_7: t= 141.10, L= 513.65, L_straight= 501.65, slack= 12.00, T_bat= 30.13, Fy= 0.01, desired= -0.30, ret=  0.16, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 141.20, L= 513.66, L_straight= 501.59, slack= 12.07, T_bat= 40.80, Fy= 0.00, desired=  0.58, ret=  0.20, exp=T_SOFT_ACC
IC_L_7: t= 141.30, L= 513.68, L_straight= 501.54, slack= 12.14, T_bat= 30.14, Fy= 0.01, desired= -0.31, ret=  0.15, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 141.40, L= 513.70, L_straight= 501.48, slack= 12.21, T_bat= 40.80, Fy= 0.00, desired=  0.58, ret=  0.19, exp=T_SOFT_ACC
IC_L_7: t= 141.50, L= 513.72, L_straight= 501.43, slack= 12.29, T_bat= 30.15, Fy= 0.01, desired= -0.33, ret=  0.14, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 141.60, L= 513.73, L_straight= 501.37, slack= 12.36, T_bat= 40.79, Fy= 0.00, desired=  0.58, ret=  0.19, exp=T_SOFT_ACC
IC_L_7: t= 141.70, L= 513.75, L_straight= 501.31, slack= 12.43, T_bat= 30.15, Fy= 0.01, desired= -0.34, ret=  0.14, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 141.80, L= 513.76, L_straight= 501.26, slack= 12.50, T_bat= 40.79, Fy= 0.00, desired=  0.58, ret=  0.18, exp=T_SOFT_ACC
IC_L_7: t= 141.90, L= 513.78, L_straight= 501.20, slack= 12.58, T_bat= 30.16, Fy= 0.01, desired= -0.35, ret=  0.13, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 142.00, L= 513.79, L_straight= 501.15, slack= 12.65, T_bat= 40.79, Fy= 0.00, desired=  0.58, ret=  0.18, exp=T_SOFT_ACC
IC_L_7: t= 142.10, L= 513.81, L_straight= 501.09, slack= 12.72, T_bat= 30.17, Fy= 0.01, desired= -0.37, ret=  0.13, exp=PILOT_ASC_REMOVE_SLACK_ACC
