[SCEN] t=0.10 scen=Fx crit=(t>0:10) T_bat=0.04491421974583886 p=-10.00 L=12.00
[SCEN] t=0.10 scen=Fy crit=(t>0:-5) T_bat=0.04491421974583886 p=-10.00 L=12.00
IC_L_7: t= 0.10, L= 12.00, L_straight= 10.20, slack=  1.80, T_bat= 0.04, Fy=-0.00, desired=  0.00, ret=  0.00, exp=CATENARY_HOLD_ACC
IC_L_7: t= 335.80, L= 223.53, L_straight= 201.10, slack= 22.44, T_bat= 15.75, Fy=-0.03, desired= 64.06, ret=  1.00, exp=CATENARY_REG_ACC
IC_L_7: t= 335.90, L= 223.63, L_straight= 201.04, slack= 22.59, T_bat= 15.75, Fy=-0.03, desired= 64.03, ret=  1.00, exp=CATENARY_REG_ACC
IC_L_7: t= 336.00, L= 223.73, L_straight= 200.98, slack= 22.75, T_bat= 15.76, Fy=-0.03, desired= 64.00, ret=  1.00, exp=CATENARY_REG_ACC
IC_L_7: t= 336.10, L= 223.83, L_straight= 200.92, slack= 22.91, T_bat= 15.77, Fy=-0.03, desired= 64.01, ret=  1.00, exp=CATENARY_REG_ACC
IC_L_7: t= 336.20, L= 223.93, L_straight= 200.87, slack= 23.07, T_bat= 15.78, Fy=-0.03, desired= 64.07, ret=  1.00, exp=CATENARY_REG_ACC
IC_L_7: t= 336.30, L= 224.03, L_straight= 200.81, slack= 23.23, T_bat= 15.78, Fy=-0.03, desired= 64.05, ret=  1.00, exp=CATENARY_REG_ACC
IC_L_7: t= 336.40, L= 224.13, L_straight= 200.75, slack= 23.38, T_bat= 15.79, Fy=-0.03, desired= 63.99, ret=  1.00, exp=CATENARY_REG_ACC
IC_L_7: t= 336.50, L= 224.23, L_straight= 200.69, slack= 23.54, T_bat= 15.80, Fy=-0.03, desired= 63.93, ret=  1.00, exp=CATENARY_REG_ACC
IC_L_7: t= 336.60, L= 224.33, L_straight= 200.64, slack= 23.70, T_bat= 15.80, Fy=-0.04, desired= 63.86, ret=  1.00, exp=CATENARY_REG_ACC
IC_L_7: t= 336.70, L= 224.43, L_straight= 200.58, slack= 23.86, T_bat= 15.81, Fy=-0.04, desired= 63.79, ret=  1.00, exp=CATENARY_REG_ACC
IC_L_7: t= 336.80, L= 224.53, L_straight= 200.52, slack= 24.01, T_bat= 15.82, Fy=-0.04, desired= 63.72, ret=  1.00, exp=CATENARY_REG_ACC
IC_L_7: t= 336.90, L= 224.63, L_straight= 200.46, slack= 24.17, T_bat= 15.83, Fy=-0.04, desired= -0.00, ret=  0.95, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 337.00, L= 224.73, L_straight= 200.40, slack= 24.32, T_bat= 15.83, Fy=-0.04, desired= -0.01, ret=  0.90, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 337.10, L= 224.82, L_straight= 200.35, slack= 24.47, T_bat= 15.84, Fy=-0.04, desired= -0.02, ret=  0.85, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 337.20, L= 224.90, L_straight= 200.29, slack= 24.61, T_bat= 15.85, Fy=-0.04, desired= -0.02, ret=  0.80, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 337.30, L= 224.98, L_straight= 200.23, slack= 24.75, T_bat= 15.85, Fy=-0.04, desired= -0.03, ret=  0.75, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 337.40, L= 225.06, L_straight= 200.17, slack= 24.89, T_bat= 15.86, Fy=-0.04, desired= -0.04, ret=  0.70, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 337.50, L= 225.13, L_straight= 200.12, slack= 25.01, T_bat= 15.86, Fy=-0.04, desired= -0.04, ret=  0.65, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 337.60, L= 225.19, L_straight= 200.06, slack= 25.14, T_bat= 15.87, Fy=-0.04, desired= -0.05, ret=  0.60, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 337.70, L= 225.25, L_straight= 200.00, slack= 25.25, T_bat= 15.87, Fy=-0.04, desired= -0.05, ret=  0.55, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 337.80, L= 225.31, L_straight= 199.94, slack= 25.37, T_bat= 15.88, Fy=-0.04, desired= -0.06, ret=  0.50, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 337.90, L= 225.36, L_straight= 199.88, slack= 25.47, T_bat= 15.88, Fy=-0.04, desired= -0.06, ret=  0.45, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 338.00, L= 225.40, L_straight= 199.83, slack= 25.58, T_bat= 15.88, Fy=-0.04, desired= -0.07, ret=  0.40, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 338.10, L= 225.44, L_straight= 199.77, slack= 25.67, T_bat= 15.89, Fy=-0.04, desired= -0.07, ret=  0.35, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 338.20, L= 225.48, L_straight= 199.71, slack= 25.77, T_bat= 15.89, Fy=-0.04, desired= -0.08, ret=  0.31, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 338.30, L= 225.51, L_straight= 199.65, slack= 25.86, T_bat= 15.89, Fy=-0.04, desired= -0.08, ret=  0.27, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 338.40, L= 225.54, L_straight= 199.60, slack= 25.94, T_bat= 15.89, Fy=-0.04, desired= -0.08, ret=  0.24, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 338.50, L= 225.56, L_straight= 199.54, slack= 26.02, T_bat= 15.90, Fy=-0.04, desired= -0.09, ret=  0.20, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 338.60, L= 225.58, L_straight= 199.48, slack= 26.10, T_bat= 15.90, Fy=-0.04, desired= -0.09, ret=  0.17, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 338.70, L= 225.60, L_straight= 199.42, slack= 26.18, T_bat= 15.90, Fy=-0.04, desired= -0.09, ret=  0.15, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 338.80, L= 225.61, L_straight= 199.37, slack= 26.25, T_bat= 15.90, Fy=-0.04, desired= -0.10, ret=  0.12, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 338.90, L= 225.63, L_straight= 199.31, slack= 26.32, T_bat= 15.90, Fy=-0.04, desired= -0.10, ret=  0.10, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 339.00, L= 225.64, L_straight= 199.25, slack= 26.39, T_bat= 15.90, Fy=-0.04, desired= -0.10, ret=  0.08, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 339.10, L= 225.64, L_straight= 199.19, slack= 26.45, T_bat= 15.90, Fy=-0.04, desired= -0.11, ret=  0.06, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 339.20, L= 225.65, L_straight= 199.13, slack= 26.51, T_bat= 15.90, Fy=-0.04, desired= -0.11, ret=  0.04, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 339.30, L= 225.65, L_straight= 199.08, slack= 26.58, T_bat= 15.90, Fy=-0.04, desired= -0.11, ret=  0.03, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 339.40, L= 225.66, L_straight= 199.02, slack= 26.64, T_bat= 15.90, Fy=-0.04, desired= -0.12, ret=  0.01, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 339.50, L= 225.66, L_straight= 198.96, slack= 26.70, T_bat= 15.90, Fy=-0.04, desired= -0.12, ret=  0.00, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 339.60, L= 225.66, L_straight= 198.90, slack= 26.75, T_bat= 15.91, Fy=-0.04, desired= -0.12, ret= -0.01, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 339.70, L= 225.66, L_straight= 198.85, slack= 26.81, T_bat= 15.91, Fy=-0.04, desired= -0.12, ret= -0.02, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 339.80, L= 225.66, L_straight= 198.79, slack= 26.87, T_bat= 15.91, Fy=-0.04, desired= -0.13, ret= -0.03, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 339.90, L= 225.65, L_straight= 198.73, slack= 26.92, T_bat= 15.91, Fy=-0.04, desired= -0.13, ret= -0.04, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 340.00, L= 225.65, L_straight= 198.67, slack= 26.97, T_bat= 15.91, Fy=-0.04, desired= -0.13, ret= -0.05, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 340.10, L= 225.64, L_straight= 198.62, slack= 27.03, T_bat= 15.90, Fy=-0.04, desired= -0.13, ret= -0.06, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 340.20, L= 225.64, L_straight= 198.56, slack= 27.08, T_bat= 15.90, Fy=-0.04, desired= -0.14, ret= -0.07, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 340.30, L= 225.63, L_straight= 198.50, slack= 27.13, T_bat= 15.90, Fy=-0.04, desired= -0.14, ret= -0.07, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 340.40, L= 225.62, L_straight= 198.44, slack= 27.18, T_bat= 15.90, Fy=-0.01, desired= -0.14, ret= -0.08, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 340.50, L= 225.61, L_straight= 198.39, slack= 27.23, T_bat= 15.90, Fy=-0.04, desired= -0.14, ret= -0.09, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 340.60, L= 225.61, L_straight= 198.33, slack= 27.28, T_bat= 15.90, Fy=-0.04, desired= -0.15, ret= -0.09, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 340.70, L= 225.60, L_straight= 198.27, slack= 27.33, T_bat= 15.90, Fy=-0.02, desired= -0.15, ret= -0.10, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 340.80, L= 225.59, L_straight= 198.21, slack= 27.37, T_bat= 15.90, Fy=-0.04, desired= -0.15, ret= -0.10, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 340.90, L= 225.58, L_straight= 198.15, slack= 27.42, T_bat= 15.90, Fy=-0.04, desired= -0.15, ret= -0.11, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 341.00, L= 225.57, L_straight= 198.10, slack= 27.47, T_bat= 15.90, Fy=-0.03, desired= -0.16, ret= -0.11, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 341.10, L= 225.55, L_straight= 198.04, slack= 27.51, T_bat= 15.90, Fy=-0.04, desired= -0.16, ret= -0.12, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 341.20, L= 225.54, L_straight= 197.98, slack= 27.56, T_bat= 15.90, Fy=-0.03, desired= -0.16, ret= -0.12, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 341.30, L= 225.53, L_straight= 197.92, slack= 27.61, T_bat= 15.90, Fy=-0.04, desired= -0.16, ret= -0.13, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 341.40, L= 225.52, L_straight= 197.87, slack= 27.65, T_bat= 15.90, Fy=-0.03, desired= -0.16, ret= -0.13, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 341.50, L= 225.50, L_straight= 197.81, slack= 27.70, T_bat= 15.90, Fy=-0.04, desired= -0.17, ret= -0.13, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 341.60, L= 225.49, L_straight= 197.75, slack= 27.74, T_bat= 15.90, Fy=-0.04, desired= -0.17, ret= -0.14, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 341.70, L= 225.48, L_straight= 197.69, slack= 27.78, T_bat= 15.90, Fy=-0.04, desired= -0.17, ret= -0.14, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 341.80, L= 225.46, L_straight= 197.64, slack= 27.83, T_bat= 15.90, Fy=-0.04, desired= -0.17, ret= -0.14, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 341.90, L= 225.45, L_straight= 197.58, slack= 27.87, T_bat= 15.89, Fy=-0.04, desired= -0.18, ret= -0.15, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 342.00, L= 225.43, L_straight= 197.52, slack= 27.91, T_bat= 15.89, Fy=-0.04, desired= -0.18, ret= -0.15, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 342.10, L= 225.42, L_straight= 197.46, slack= 27.96, T_bat= 15.89, Fy=-0.04, desired= -0.18, ret= -0.15, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 342.20, L= 225.40, L_straight= 197.41, slack= 28.00, T_bat= 15.89, Fy=-0.04, desired= -0.18, ret= -0.16, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 342.30, L= 225.39, L_straight= 197.35, slack= 28.04, T_bat= 15.89, Fy=-0.04, desired= -0.18, ret= -0.16, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 342.40, L= 225.37, L_straight= 197.29, slack= 28.08, T_bat= 15.89, Fy=-0.04, desired= -0.19, ret= -0.16, exp=CATENARY_REMOVE_SLACK_ACC
[SCEN] t=342.50 scen=Fx crit=(ex>50:0) T_bat=15.886147739497503 p=-196.96 L=225.36
IC_L_7: t= 342.50, L= 225.36, L_straight= 197.23, slack= 28.12, T_bat= 15.89, Fy=-0.04, desired= -0.19, ret= -0.16, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 342.60, L= 225.34, L_straight= 197.18, slack= 28.16, T_bat= 15.84, Fy=-0.04, desired= -0.19, ret= -0.17, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 342.70, L= 225.32, L_straight= 197.12, slack= 28.20, T_bat= 15.79, Fy=-0.04, desired= -0.19, ret= -0.17, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 342.80, L= 225.31, L_straight= 197.06, slack= 28.25, T_bat= 15.74, Fy=-0.04, desired= -0.19, ret= -0.17, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 342.90, L= 225.29, L_straight= 197.00, slack= 28.29, T_bat= 15.71, Fy=-0.04, desired= -0.20, ret= -0.17, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 343.00, L= 225.27, L_straight= 196.95, slack= 28.33, T_bat= 15.68, Fy=-0.04, desired= -0.20, ret= -0.18, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 343.10, L= 225.25, L_straight= 196.89, slack= 28.36, T_bat= 15.66, Fy=-0.04, desired= -0.20, ret= -0.18, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 343.20, L= 225.24, L_straight= 196.83, slack= 28.40, T_bat= 15.64, Fy=-0.04, desired= -0.20, ret= -0.18, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 343.30, L= 225.22, L_straight= 196.77, slack= 28.44, T_bat= 15.63, Fy=-0.04, desired= -0.20, ret= -0.18, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 343.40, L= 225.20, L_straight= 196.72, slack= 28.48, T_bat= 15.62, Fy=-0.04, desired= -0.21, ret= -0.19, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 343.50, L= 225.18, L_straight= 196.66, slack= 28.52, T_bat= 15.61, Fy=-0.04, desired= -0.21, ret= -0.19, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 343.60, L= 225.16, L_straight= 196.60, slack= 28.56, T_bat= 15.60, Fy=-0.04, desired= -0.21, ret= -0.19, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 343.70, L= 225.14, L_straight= 196.55, slack= 28.60, T_bat= 15.59, Fy=-0.04, desired= -0.21, ret= -0.19, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 343.80, L= 225.12, L_straight= 196.49, slack= 28.63, T_bat= 15.59, Fy=-0.04, desired= -0.21, ret= -0.19, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 343.90, L= 225.10, L_straight= 196.43, slack= 28.67, T_bat= 15.58, Fy=-0.04, desired= -0.22, ret= -0.20, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 344.00, L= 225.08, L_straight= 196.38, slack= 28.71, T_bat= 15.58, Fy=-0.04, desired= -0.22, ret= -0.20, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 344.10, L= 225.06, L_straight= 196.32, slack= 28.75, T_bat= 15.57, Fy=-0.04, desired= -0.22, ret= -0.20, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 344.20, L= 225.04, L_straight= 196.26, slack= 28.78, T_bat= 15.57, Fy=-0.04, desired= -0.22, ret= -0.20, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 344.30, L= 225.02, L_straight= 196.20, slack= 28.82, T_bat= 15.57, Fy=-0.04, desired= -0.22, ret= -0.21, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 344.40, L= 225.00, L_straight= 196.15, slack= 28.86, T_bat= 15.56, Fy=-0.04, desired= -0.23, ret= -0.21, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 344.50, L= 224.98, L_straight= 196.09, slack= 28.89, T_bat= 15.56, Fy=-0.04, desired= -0.23, ret= -0.21, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 344.60, L= 224.96, L_straight= 196.03, slack= 28.93, T_bat= 15.56, Fy=-0.04, desired= -0.23, ret= -0.21, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 344.70, L= 224.94, L_straight= 195.98, slack= 28.96, T_bat= 15.55, Fy=-0.04, desired= -0.23, ret= -0.21, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 344.80, L= 224.92, L_straight= 195.92, slack= 29.00, T_bat= 15.55, Fy=-0.04, desired= -0.23, ret= -0.22, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 344.90, L= 224.90, L_straight= 195.86, slack= 29.03, T_bat= 15.55, Fy=-0.04, desired= -0.24, ret= -0.22, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 345.00, L= 224.88, L_straight= 195.81, slack= 29.07, T_bat= 15.55, Fy=-0.04, desired= -0.24, ret= -0.22, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 345.10, L= 224.85, L_straight= 195.75, slack= 29.10, T_bat= 15.54, Fy=-0.04, desired= -0.24, ret= -0.22, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 345.20, L= 224.83, L_straight= 195.69, slack= 29.14, T_bat= 15.54, Fy=-0.04, desired= -0.24, ret= -0.22, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 345.30, L= 224.81, L_straight= 195.64, slack= 29.17, T_bat= 15.54, Fy=-0.04, desired= -0.24, ret= -0.23, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 345.40, L= 224.79, L_straight= 195.58, slack= 29.21, T_bat= 15.54, Fy=-0.04, desired= -0.24, ret= -0.23, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 345.50, L= 224.76, L_straight= 195.52, slack= 29.24, T_bat= 15.54, Fy=-0.04, desired= -0.25, ret= -0.23, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 345.60, L= 224.74, L_straight= 195.47, slack= 29.27, T_bat= 15.53, Fy=-0.04, desired= -0.25, ret= -0.23, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 345.70, L= 224.72, L_straight= 195.41, slack= 29.31, T_bat= 15.53, Fy=-0.04, desired= -0.25, ret= -0.23, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 345.80, L= 224.69, L_straight= 195.35, slack= 29.34, T_bat= 15.53, Fy=-0.04, desired= -0.25, ret= -0.23, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 345.90, L= 224.67, L_straight= 195.30, slack= 29.37, T_bat= 15.53, Fy=-0.04, desired= -0.25, ret= -0.24, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 346.00, L= 224.65, L_straight= 195.24, slack= 29.41, T_bat= 15.53, Fy=-0.04, desired= -0.26, ret= -0.24, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 346.10, L= 224.62, L_straight= 195.18, slack= 29.44, T_bat= 15.53, Fy=-0.04, desired= -0.26, ret= -0.24, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 346.20, L= 224.60, L_straight= 195.13, slack= 29.47, T_bat= 15.52, Fy=-0.04, desired= -0.26, ret= -0.24, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 346.30, L= 224.58, L_straight= 195.07, slack= 29.50, T_bat= 15.52, Fy=-0.04, desired= -0.26, ret= -0.24, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 346.40, L= 224.55, L_straight= 195.01, slack= 29.54, T_bat= 15.52, Fy=-0.04, desired= -0.26, ret= -0.25, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 346.50, L= 224.53, L_straight= 194.96, slack= 29.57, T_bat= 15.52, Fy=-0.04, desired= -0.26, ret= -0.25, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 346.60, L= 224.50, L_straight= 194.90, slack= 29.60, T_bat= 15.52, Fy=-0.04, desired= -0.27, ret= -0.25, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 346.70, L= 224.48, L_straight= 194.84, slack= 29.63, T_bat= 15.51, Fy=-0.04, desired= -0.27, ret= -0.25, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 346.80, L= 224.45, L_straight= 194.79, slack= 29.66, T_bat= 15.51, Fy=-0.04, desired= -0.27, ret= -0.25, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 346.90, L= 224.43, L_straight= 194.73, slack= 29.70, T_bat= 15.51, Fy=-0.04, desired= -0.27, ret= -0.25, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 347.00, L= 224.40, L_straight= 194.67, slack= 29.73, T_bat= 15.51, Fy=-0.04, desired= -0.27, ret= -0.26, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 347.10, L= 224.38, L_straight= 194.62, slack= 29.76, T_bat= 15.51, Fy=-0.04, desired= -0.27, ret= -0.26, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 347.20, L= 224.35, L_straight= 194.56, slack= 29.79, T_bat= 15.51, Fy=-0.05, desired= -0.28, ret= -0.26, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 347.30, L= 224.32, L_straight= 194.51, slack= 29.82, T_bat= 15.50, Fy=-0.05, desired= -0.28, ret= -0.26, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 347.40, L= 224.30, L_straight= 194.45, slack= 29.85, T_bat= 15.50, Fy=-0.05, desired= -0.28, ret= -0.26, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 347.50, L= 224.27, L_straight= 194.39, slack= 29.88, T_bat= 15.50, Fy=-0.05, desired= -0.28, ret= -0.27, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 347.60, L= 224.24, L_straight= 194.34, slack= 29.91, T_bat= 15.50, Fy=-0.05, desired= -0.28, ret= -0.27, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 347.70, L= 224.22, L_straight= 194.28, slack= 29.94, T_bat= 15.50, Fy=-0.05, desired= -0.28, ret= -0.27, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 347.80, L= 224.19, L_straight= 194.22, slack= 29.97, T_bat= 15.49, Fy=-0.05, desired= -0.29, ret= -0.27, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 347.90, L= 224.16, L_straight= 194.17, slack= 30.00, T_bat= 15.49, Fy=-0.05, desired= -0.29, ret= -0.27, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 348.00, L= 224.14, L_straight= 194.11, slack= 30.03, T_bat= 15.49, Fy=-0.05, desired= -0.29, ret= -0.27, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 348.10, L= 224.11, L_straight= 194.05, slack= 30.06, T_bat= 15.49, Fy=-0.05, desired= -0.29, ret= -0.28, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 348.20, L= 224.08, L_straight= 194.00, slack= 30.09, T_bat= 15.49, Fy=-0.05, desired= -0.29, ret= -0.28, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 348.30, L= 224.05, L_straight= 193.94, slack= 30.11, T_bat= 15.48, Fy=-0.05, desired= -0.29, ret= -0.28, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 348.40, L= 224.03, L_straight= 193.88, slack= 30.14, T_bat= 15.48, Fy=-0.05, desired= -0.30, ret= -0.28, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 348.50, L= 224.00, L_straight= 193.83, slack= 30.17, T_bat= 15.48, Fy=-0.04, desired= -0.30, ret= -0.28, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 348.60, L= 223.97, L_straight= 193.77, slack= 30.20, T_bat= 15.48, Fy=-0.05, desired= -0.30, ret= -0.28, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 348.70, L= 223.94, L_straight= 193.71, slack= 30.23, T_bat= 15.48, Fy=-0.05, desired= -0.30, ret= -0.29, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 348.80, L= 223.91, L_straight= 193.66, slack= 30.26, T_bat= 15.48, Fy=-0.04, desired= -0.30, ret= -0.29, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 348.90, L= 223.88, L_straight= 193.60, slack= 30.28, T_bat= 15.47, Fy=-0.05, desired= -0.30, ret= -0.29, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 349.00, L= 223.86, L_straight= 193.54, slack= 30.31, T_bat= 15.47, Fy=-0.05, desired= -0.31, ret= -0.29, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 349.10, L= 223.83, L_straight= 193.49, slack= 30.34, T_bat= 15.47, Fy=-0.05, desired= -0.31, ret= -0.29, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 349.20, L= 223.80, L_straight= 193.43, slack= 30.37, T_bat= 15.47, Fy=-0.04, desired= -0.31, ret= -0.29, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 349.30, L= 223.77, L_straight= 193.38, slack= 30.39, T_bat= 15.47, Fy=-0.05, desired= -0.31, ret= -0.30, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 349.40, L= 223.74, L_straight= 193.32, slack= 30.42, T_bat= 15.46, Fy=-0.05, desired= -0.31, ret= -0.30, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 349.50, L= 223.71, L_straight= 193.26, slack= 30.45, T_bat= 15.46, Fy=-0.04, desired= -0.31, ret= -0.30, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 349.60, L= 223.68, L_straight= 193.21, slack= 30.47, T_bat= 15.46, Fy=-0.04, desired= -0.31, ret= -0.30, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 349.70, L= 223.65, L_straight= 193.15, slack= 30.50, T_bat= 15.46, Fy=-0.04, desired= -0.32, ret= -0.30, exp=CATENARY_REMOVE_SLACK_ACC
IC_L_7: t= 349.80, L= 223.62, L_straight= 193.09, slack= 30.53, T_bat= 15.46, Fy=-0.04, desired= -0.32, ret= -0.30, exp=CATENARY_REMOVE_SLACK_ACC
