[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.8068861135073987 p=-100.00 L=110.00
AUTO_L_6: t=0.10, T=0.81, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.00, desired= -0.20, ret= -0.02, exp=REG_SIGN_ACC
AUTO_L_6: t=17.30, T=25.01, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.45, desired= -0.02, ret= -0.03, exp=REG_T_ACC
AUTO_L_6: t=17.40, T=25.01, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.45, desired= -0.01, ret= -0.03, exp=REG_T_ACC
AUTO_L_6: t=17.50, T=25.01, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.45, desired= -0.01, ret= -0.02, exp=REG_T_ACC
AUTO_L_6: t=17.60, T=25.01, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.45, desired= -0.01, ret= -0.02, exp=REG_T_ACC
AUTO_L_6: t=17.70, T=25.01, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.45, desired= -0.01, ret= -0.02, exp=REG_T_ACC
AUTO_L_6: t=17.80, T=25.01, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.45, desired= -0.01, ret= -0.02, exp=REG_T_ACC
AUTO_L_6: t=17.90, T=25.01, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.45, desired= -0.01, ret= -0.02, exp=REG_T_ACC
AUTO_L_6: t=18.00, T=25.01, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.45, desired= -0.01, ret= -0.02, exp=REG_T_ACC
AUTO_L_6: t=18.10, T=25.01, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.45, desired= -0.01, ret= -0.02, exp=REG_T_ACC
AUTO_L_6: t=18.20, T=25.01, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.45, desired= -0.01, ret= -0.02, exp=REG_T_ACC
AUTO_L_6: t=18.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.44, desired= -0.01, ret= -0.01, exp=REG_T_ACC
AUTO_L_6: t=18.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.44, desired= -0.00, ret= -0.01, exp=REG_T_ACC
AUTO_L_6: t=18.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.44, desired= -0.00, ret= -0.01, exp=REG_T_ACC
AUTO_L_6: t=18.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.44, desired= -0.00, ret= -0.01, exp=REG_T_ACC
AUTO_L_6: t=18.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.44, desired= -0.00, ret= -0.01, exp=REG_T_ACC
AUTO_L_6: t=18.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.43, desired= -0.00, ret= -0.01, exp=REG_T_ACC
AUTO_L_6: t=18.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.43, desired= -0.00, ret= -0.01, exp=REG_T_ACC
AUTO_L_6: t=19.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.42, desired= -0.00, ret= -0.01, exp=REG_T_ACC
AUTO_L_6: t=19.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.42, desired= -0.00, ret= -0.01, exp=REG_T_ACC
AUTO_L_6: t=19.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.41, desired= -0.00, ret= -0.01, exp=REG_T_ACC
AUTO_L_6: t=19.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.40, desired= -0.00, ret= -0.01, exp=REG_T_ACC
AUTO_L_6: t=19.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.39, desired=  0.00, ret= -0.01, exp=REG_T_ACC
AUTO_L_6: t=19.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.38, desired=  0.00, ret= -0.01, exp=REG_T_ACC
AUTO_L_6: t=19.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.36, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=19.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=19.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=19.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.29, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=20.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.26, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=20.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.22, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=20.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.16, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=20.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.09, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=20.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.01, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=20.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.10, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=20.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.24, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=20.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.43, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=20.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.67, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=20.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.98, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=21.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -1.41, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=21.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -1.99, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=21.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -2.79, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=21.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -3.91, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=21.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -5.50, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=21.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -7.57, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=21.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= -10.54, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=21.70, T=25.01, Trupt=50.00, Tcible=25.00, est_dT_dL= -14.86, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=21.80, T=25.01, Trupt=50.00, Tcible=25.00, est_dT_dL= -21.31, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=21.90, T=25.01, Trupt=50.00, Tcible=25.00, est_dT_dL= -31.20, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=22.00, T=25.01, Trupt=50.00, Tcible=25.00, est_dT_dL= -46.95, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=22.10, T=25.01, Trupt=50.00, Tcible=25.00, est_dT_dL= -73.16, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=22.20, T=25.01, Trupt=50.00, Tcible=25.00, est_dT_dL=-119.65, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=22.30, T=25.01, Trupt=50.00, Tcible=25.00, est_dT_dL=-210.46, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=22.40, T=25.01, Trupt=50.00, Tcible=25.00, est_dT_dL=-420.39, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=22.50, T=25.02, Trupt=50.00, Tcible=25.00, est_dT_dL=-1134.57, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=22.60, T=25.02, Trupt=50.00, Tcible=25.00, est_dT_dL= 292809.36, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=22.70, T=25.02, Trupt=50.00, Tcible=25.00, est_dT_dL= 2115.16, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=22.80, T=25.02, Trupt=50.00, Tcible=25.00, est_dT_dL= 1488.42, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=22.90, T=25.03, Trupt=50.00, Tcible=25.00, est_dT_dL= 1417.03, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=23.00, T=25.03, Trupt=50.00, Tcible=25.00, est_dT_dL= 1545.36, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=23.10, T=25.03, Trupt=50.00, Tcible=25.00, est_dT_dL= 1835.75, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=23.20, T=25.04, Trupt=50.00, Tcible=25.00, est_dT_dL= 2326.12, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=23.30, T=25.05, Trupt=50.00, Tcible=25.00, est_dT_dL= 3115.71, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=23.40, T=25.06, Trupt=50.00, Tcible=25.00, est_dT_dL= 4402.72, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=23.50, T=25.07, Trupt=50.00, Tcible=25.00, est_dT_dL= 6582.32, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=23.60, T=25.09, Trupt=50.00, Tcible=25.00, est_dT_dL= 10501.14, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=23.70, T=25.12, Trupt=50.00, Tcible=25.00, est_dT_dL= 18202.72, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=23.80, T=25.18, Trupt=50.00, Tcible=25.00, est_dT_dL= 35727.31, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=23.90, T=25.32, Trupt=50.00, Tcible=25.00, est_dT_dL= 90512.89, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=24.00, T=30.09, Trupt=50.00, Tcible=25.00, est_dT_dL= 2161110.80, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=24.10, T=33.04, Trupt=50.00, Tcible=25.00, est_dT_dL= 5019949.41, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=24.20, T=32.43, Trupt=50.00, Tcible=25.00, est_dT_dL= 7317789.75, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=24.30, T=31.71, Trupt=50.00, Tcible=25.00, est_dT_dL= 11765150.80, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=24.40, T=31.23, Trupt=50.00, Tcible=25.00, est_dT_dL= 25625572.10, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=24.50, T=30.95, Trupt=50.00, Tcible=25.00, est_dT_dL= 441366591.49, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=24.60, T=30.78, Trupt=50.00, Tcible=25.00, est_dT_dL=-41550049.00, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=24.70, T=30.68, Trupt=50.00, Tcible=25.00, est_dT_dL=-24409136.63, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=24.80, T=30.63, Trupt=50.00, Tcible=25.00, est_dT_dL=-19821844.02, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=24.90, T=30.59, Trupt=50.00, Tcible=25.00, est_dT_dL=-18130386.35, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=25.00, T=30.58, Trupt=50.00, Tcible=25.00, est_dT_dL=-1704644.45, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=25.10, T=30.56, Trupt=50.00, Tcible=25.00, est_dT_dL= 9776172.41, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=25.20, T=30.56, Trupt=50.00, Tcible=25.00, est_dT_dL= 8564438.84, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=25.30, T=30.55, Trupt=50.00, Tcible=25.00, est_dT_dL= 6198772.71, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=25.40, T=30.55, Trupt=50.00, Tcible=25.00, est_dT_dL= 4297919.13, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=25.50, T=30.55, Trupt=50.00, Tcible=25.00, est_dT_dL= 2869420.61, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=25.60, T=30.55, Trupt=50.00, Tcible=25.00, est_dT_dL= 1775295.75, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=25.70, T=30.55, Trupt=50.00, Tcible=25.00, est_dT_dL= 961251.02, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=25.80, T=30.55, Trupt=50.00, Tcible=25.00, est_dT_dL= 431323.27, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=25.90, T=30.55, Trupt=50.00, Tcible=25.00, est_dT_dL= 153658.87, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=26.00, T=30.55, Trupt=50.00, Tcible=25.00, est_dT_dL= 41022.56, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=26.10, T=30.55, Trupt=50.00, Tcible=25.00, est_dT_dL= 7104.12, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=26.20, T=30.55, Trupt=50.00, Tcible=25.00, est_dT_dL= 537.44, desired= -0.01, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=26.30, T=30.55, Trupt=50.00, Tcible=25.00, est_dT_dL= -16.79, desired=  0.17, ret=  0.02, exp=REG_T_ACC
AUTO_L_6: t=26.40, T=30.56, Trupt=50.00, Tcible=25.00, est_dT_dL=   2.65, desired= -1.05, ret= -0.03, exp=REG_T_ACC
AUTO_L_6: t=26.50, T=30.56, Trupt=50.00, Tcible=25.00, est_dT_dL=  -2.88, desired=  0.97, ret=  0.02, exp=REG_T_ACC
AUTO_L_6: t=26.60, T=30.56, Trupt=50.00, Tcible=25.00, est_dT_dL= -25.24, desired=  0.11, ret=  0.03, exp=REG_T_ACC
AUTO_L_6: t=26.70, T=30.56, Trupt=50.00, Tcible=25.00, est_dT_dL=   3.38, desired= -0.82, ret= -0.02, exp=REG_T_ACC
AUTO_L_6: t=26.80, T=30.56, Trupt=50.00, Tcible=25.00, est_dT_dL= -49.26, desired=  0.06, ret= -0.02, exp=REG_T_ACC
AUTO_L_6: t=26.90, T=30.56, Trupt=50.00, Tcible=25.00, est_dT_dL=  -4.30, desired=  0.65, ret=  0.03, exp=REG_T_ACC
AUTO_L_6: t=27.00, T=30.56, Trupt=50.00, Tcible=25.00, est_dT_dL=   5.42, desired= -0.51, ret= -0.02, exp=REG_T_ACC
AUTO_L_6: t=27.10, T=30.56, Trupt=50.00, Tcible=25.00, est_dT_dL= -83.96, desired=  0.03, ret= -0.01, exp=REG_T_ACC
AUTO_L_6: t=27.20, T=30.56, Trupt=50.00, Tcible=25.00, est_dT_dL=  -6.52, desired=  0.43, ret=  0.03, exp=REG_T_ACC
AUTO_L_6: t=27.30, T=30.56, Trupt=50.00, Tcible=25.00, est_dT_dL=   4.19, desired= -0.66, ret= -0.02, exp=REG_T_ACC
AUTO_L_6: t=27.40, T=30.56, Trupt=50.00, Tcible=25.00, est_dT_dL=  -6.12, desired=  0.45, ret=  0.03, exp=REG_T_ACC
AUTO_L_6: t=27.50, T=30.57, Trupt=50.00, Tcible=25.00, est_dT_dL=   1.77, desired= -1.57, ret= -0.02, exp=REG_T_ACC
AUTO_L_6: t=27.60, T=30.57, Trupt=50.00, Tcible=25.00, est_dT_dL=   6.41, desired= -0.43, ret= -0.06, exp=REG_T_ACC
AUTO_L_6: t=27.70, T=30.57, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.86, desired=  3.22, ret= -0.01, exp=REG_T_ACC
AUTO_L_6: t=27.80, T=30.56, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.85, desired=  3.29, ret=  0.04, exp=REG_T_ACC
AUTO_L_6: t=27.90, T=30.57, Trupt=50.00, Tcible=25.00, est_dT_dL=  -9.44, desired=  0.29, ret=  0.06, exp=REG_T_ACC
AUTO_L_6: t=28.00, T=30.57, Trupt=50.00, Tcible=25.00, est_dT_dL=   2.91, desired= -0.96, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=28.10, T=30.57, Trupt=50.00, Tcible=25.00, est_dT_dL=   1.43, desired= -1.95, ret= -0.04, exp=REG_T_ACC
AUTO_L_6: t=28.20, T=30.57, Trupt=50.00, Tcible=25.00, est_dT_dL=   2.50, desired= -1.12, ret= -0.09, exp=REG_T_ACC
AUTO_L_6: t=28.30, T=30.57, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.50, desired=  5.59, ret= -0.04, exp=REG_T_ACC
AUTO_L_6: t=28.40, T=30.57, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.20, desired= 14.04, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=28.50, T=30.57, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.08, desired= 33.83, ret=  0.06, exp=REG_T_ACC
AUTO_L_6: t=28.60, T=30.57, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.54, desired=  5.18, ret=  0.11, exp=REG_T_ACC
AUTO_L_6: t=28.70, T=30.57, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.46, desired= -6.04, ret=  0.06, exp=REG_T_ACC
AUTO_L_6: t=28.80, T=30.57, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.47, desired= -5.95, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=28.90, T=30.58, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.56, desired= -5.01, ret= -0.04, exp=REG_T_ACC
AUTO_L_6: t=29.00, T=30.58, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.91, desired= -3.06, ret= -0.09, exp=REG_T_ACC
AUTO_L_6: t=29.10, T=30.57, Trupt=50.00, Tcible=25.00, est_dT_dL=  -3.71, desired=  0.75, ret= -0.04, exp=REG_T_ACC
AUTO_L_6: t=29.20, T=30.57, Trupt=50.00, Tcible=25.00, est_dT_dL=  -2.20, desired=  1.27, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=29.30, T=30.57, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.47, desired= -5.98, ret= -0.04, exp=REG_T_ACC
AUTO_L_6: t=29.40, T=30.57, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.58, desired= -4.80, ret= -0.09, exp=REG_T_ACC
AUTO_L_6: t=29.50, T=30.57, Trupt=50.00, Tcible=25.00, est_dT_dL=  -2.57, desired=  1.08, ret= -0.04, exp=REG_T_ACC
AUTO_L_6: t=29.60, T=30.57, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.05, desired=-61.74, ret= -0.09, exp=REG_T_ACC
AUTO_L_6: t=29.70, T=30.57, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.20, desired=-13.93, ret= -0.14, exp=REG_T_ACC
AUTO_L_6: t=29.80, T=30.56, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.26, desired=-10.71, ret= -0.19, exp=REG_T_ACC
AUTO_L_6: t=29.90, T=30.56, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.29, desired= -9.64, ret= -0.24, exp=REG_T_ACC
AUTO_L_6: t=30.00, T=30.55, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired= -9.11, ret= -0.29, exp=REG_T_ACC
AUTO_L_6: t=30.10, T=30.54, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -8.80, ret= -0.34, exp=REG_T_ACC
AUTO_L_6: t=30.20, T=30.53, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -8.83, ret= -0.39, exp=REG_T_ACC
AUTO_L_6: t=30.30, T=30.52, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.31, desired= -8.81, ret= -0.44, exp=REG_T_ACC
AUTO_L_6: t=30.40, T=30.50, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -8.60, ret= -0.49, exp=REG_T_ACC
AUTO_L_6: t=30.50, T=30.48, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -8.44, ret= -0.54, exp=REG_T_ACC
AUTO_L_6: t=30.60, T=30.47, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.32, desired= -8.42, ret= -0.59, exp=REG_T_ACC
AUTO_L_6: t=30.70, T=30.45, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -8.30, ret= -0.64, exp=REG_T_ACC
AUTO_L_6: t=30.80, T=30.43, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -8.19, ret= -0.69, exp=REG_T_ACC
AUTO_L_6: t=30.90, T=30.40, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.33, desired= -8.10, ret= -0.74, exp=REG_T_ACC
AUTO_L_6: t=31.00, T=30.38, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.34, desired= -8.02, ret= -0.79, exp=REG_T_ACC
AUTO_L_6: t=31.10, T=30.35, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.34, desired= -7.94, ret= -0.84, exp=REG_T_ACC
AUTO_L_6: t=31.20, T=30.32, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.34, desired= -7.87, ret= -0.89, exp=REG_T_ACC
AUTO_L_6: t=31.30, T=30.29, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.34, desired= -7.80, ret= -0.94, exp=REG_T_ACC
AUTO_L_6: t=31.40, T=30.26, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.34, desired= -7.74, ret= -0.99, exp=REG_T_ACC
AUTO_L_6: t=31.50, T=30.23, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.34, desired= -7.68, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=31.60, T=30.19, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.34, desired= -7.60, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=31.70, T=30.16, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.34, desired= -7.52, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=31.80, T=30.12, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.34, desired= -7.45, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=31.90, T=30.09, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.34, desired= -7.37, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=32.00, T=30.05, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired= -7.31, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=32.10, T=30.02, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired= -7.24, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=32.20, T=29.98, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired= -7.17, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=32.30, T=29.95, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired= -7.11, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=32.40, T=29.91, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired= -7.05, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=32.50, T=29.88, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired= -6.98, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=32.60, T=29.84, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired= -6.93, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=32.70, T=29.81, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired= -6.89, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=32.80, T=29.77, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired= -6.84, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=32.90, T=29.74, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired= -6.80, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=33.00, T=29.70, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired= -6.75, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=33.10, T=29.67, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired= -6.71, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=33.20, T=29.63, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired= -6.67, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=33.30, T=29.60, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired= -6.62, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=33.40, T=29.56, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired= -6.58, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=33.50, T=29.53, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired= -6.53, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=33.60, T=29.50, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired= -6.49, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=33.70, T=29.46, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired= -6.45, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=33.80, T=29.43, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired= -6.40, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=33.90, T=29.39, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired= -6.36, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=34.00, T=29.36, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.35, desired= -6.31, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=34.10, T=29.32, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.34, desired= -6.27, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=34.20, T=29.29, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.34, desired= -6.22, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=34.30, T=29.25, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.34, desired= -6.18, ret= -1.00, exp=REG_T_ACC
AUTO_L_6: t=34.40, T=29.22, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.34, desired= -6.13, ret= -1.00, exp=REG_T_ACC
