[SCEN] t=0.10 scen=Fx crit=(t>0:1) T_bat=0.403729584757652 p=-100.00 L=110.00
[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.403729584757652 p=-100.00 L=110.00
IC_L_7: t= 0.10, L= 110.00, L_straight= 101.98, slack=  8.02, T_bat= 0.40, Fy=-0.01, desired=  0.00, ret=  0.00, exp=CATENARY_HOLD_ACC
IC_L_7: t= 360.70, L= 351.92, L_straight= 347.80, slack=  4.12, T_bat= 31.86, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 360.80, L= 351.99, L_straight= 347.87, slack=  4.12, T_bat= 31.86, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 360.90, L= 352.06, L_straight= 347.94, slack=  4.12, T_bat= 31.87, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 361.00, L= 352.13, L_straight= 348.01, slack=  4.12, T_bat= 31.88, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 361.10, L= 352.20, L_straight= 348.08, slack=  4.12, T_bat= 31.88, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 361.20, L= 352.27, L_straight= 348.15, slack=  4.12, T_bat= 31.89, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 361.30, L= 352.33, L_straight= 348.21, slack=  4.12, T_bat= 31.90, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 361.40, L= 352.40, L_straight= 348.28, slack=  4.12, T_bat= 31.90, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 361.50, L= 352.47, L_straight= 348.35, slack=  4.12, T_bat= 31.91, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 361.60, L= 352.54, L_straight= 348.42, slack=  4.12, T_bat= 31.91, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 361.70, L= 352.61, L_straight= 348.49, slack=  4.12, T_bat= 31.92, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 361.80, L= 352.68, L_straight= 348.55, slack=  4.12, T_bat= 31.93, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 361.90, L= 352.75, L_straight= 348.62, slack=  4.13, T_bat= 31.93, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 362.00, L= 352.82, L_straight= 348.69, slack=  4.13, T_bat= 31.94, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 362.10, L= 352.89, L_straight= 348.76, slack=  4.13, T_bat= 31.95, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 362.20, L= 352.96, L_straight= 348.83, slack=  4.13, T_bat= 31.95, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 362.30, L= 353.02, L_straight= 348.90, slack=  4.13, T_bat= 31.96, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 362.40, L= 353.09, L_straight= 348.96, slack=  4.13, T_bat= 31.96, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 362.50, L= 353.16, L_straight= 349.03, slack=  4.13, T_bat= 31.97, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 362.60, L= 353.23, L_straight= 349.10, slack=  4.13, T_bat= 31.98, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 362.70, L= 353.30, L_straight= 349.17, slack=  4.13, T_bat= 31.98, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 362.80, L= 353.37, L_straight= 349.24, slack=  4.13, T_bat= 31.99, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 362.90, L= 353.44, L_straight= 349.30, slack=  4.13, T_bat= 32.00, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 363.00, L= 353.51, L_straight= 349.37, slack=  4.13, T_bat= 32.00, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 363.10, L= 353.58, L_straight= 349.44, slack=  4.14, T_bat= 32.01, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 363.20, L= 353.65, L_straight= 349.51, slack=  4.14, T_bat= 32.01, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 363.30, L= 353.71, L_straight= 349.58, slack=  4.14, T_bat= 32.02, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 363.40, L= 353.78, L_straight= 349.65, slack=  4.14, T_bat= 32.03, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 363.50, L= 353.85, L_straight= 349.71, slack=  4.14, T_bat= 32.03, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 363.60, L= 353.92, L_straight= 349.78, slack=  4.14, T_bat= 32.04, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 363.70, L= 353.99, L_straight= 349.85, slack=  4.14, T_bat= 32.05, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 363.80, L= 354.06, L_straight= 349.92, slack=  4.14, T_bat= 32.05, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 363.90, L= 354.13, L_straight= 349.99, slack=  4.14, T_bat= 32.06, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 364.00, L= 354.20, L_straight= 350.06, slack=  4.14, T_bat= 32.06, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 364.10, L= 354.27, L_straight= 350.12, slack=  4.14, T_bat= 32.07, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 364.20, L= 354.34, L_straight= 350.19, slack=  4.14, T_bat= 32.08, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 364.30, L= 354.40, L_straight= 350.26, slack=  4.14, T_bat= 32.08, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 364.40, L= 354.47, L_straight= 350.33, slack=  4.15, T_bat= 32.09, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 364.50, L= 354.54, L_straight= 350.40, slack=  4.15, T_bat= 32.09, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 364.60, L= 354.61, L_straight= 350.46, slack=  4.15, T_bat= 32.10, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 364.70, L= 354.68, L_straight= 350.53, slack=  4.15, T_bat= 32.11, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 364.80, L= 354.75, L_straight= 350.60, slack=  4.15, T_bat= 32.11, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 364.90, L= 354.82, L_straight= 350.67, slack=  4.15, T_bat= 32.12, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 365.00, L= 354.89, L_straight= 350.74, slack=  4.15, T_bat= 32.13, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 365.10, L= 354.96, L_straight= 350.81, slack=  4.15, T_bat= 32.13, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 365.20, L= 355.03, L_straight= 350.87, slack=  4.15, T_bat= 32.14, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 365.30, L= 355.09, L_straight= 350.94, slack=  4.15, T_bat= 32.14, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 365.40, L= 355.16, L_straight= 351.01, slack=  4.15, T_bat= 32.15, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 365.50, L= 355.23, L_straight= 351.08, slack=  4.15, T_bat= 32.16, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 365.60, L= 355.30, L_straight= 351.15, slack=  4.16, T_bat= 32.16, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 365.70, L= 355.37, L_straight= 351.21, slack=  4.16, T_bat= 32.17, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 365.80, L= 355.44, L_straight= 351.28, slack=  4.16, T_bat= 32.18, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 365.90, L= 355.51, L_straight= 351.35, slack=  4.16, T_bat= 32.18, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 366.00, L= 355.58, L_straight= 351.42, slack=  4.16, T_bat= 32.19, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 366.10, L= 355.65, L_straight= 351.49, slack=  4.16, T_bat= 32.19, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 366.20, L= 355.72, L_straight= 351.56, slack=  4.16, T_bat= 32.20, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 366.30, L= 355.78, L_straight= 351.62, slack=  4.16, T_bat= 32.21, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 366.40, L= 355.85, L_straight= 351.69, slack=  4.16, T_bat= 32.21, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 366.50, L= 355.92, L_straight= 351.76, slack=  4.16, T_bat= 32.22, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 366.60, L= 355.99, L_straight= 351.83, slack=  4.16, T_bat= 32.23, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 366.70, L= 356.06, L_straight= 351.90, slack=  4.16, T_bat= 32.23, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 366.80, L= 356.13, L_straight= 351.96, slack=  4.17, T_bat= 32.24, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 366.90, L= 356.20, L_straight= 352.03, slack=  4.17, T_bat= 32.24, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 367.00, L= 356.27, L_straight= 352.10, slack=  4.17, T_bat= 32.25, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 367.10, L= 356.34, L_straight= 352.17, slack=  4.17, T_bat= 32.26, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 367.20, L= 356.41, L_straight= 352.24, slack=  4.17, T_bat= 32.26, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 367.30, L= 356.47, L_straight= 352.31, slack=  4.17, T_bat= 32.27, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 367.40, L= 356.54, L_straight= 352.37, slack=  4.17, T_bat= 32.28, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 367.50, L= 356.61, L_straight= 352.44, slack=  4.17, T_bat= 32.28, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 367.60, L= 356.68, L_straight= 352.51, slack=  4.17, T_bat= 32.29, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 367.70, L= 356.75, L_straight= 352.58, slack=  4.17, T_bat= 32.29, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 367.80, L= 356.82, L_straight= 352.65, slack=  4.17, T_bat= 32.30, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 367.90, L= 356.89, L_straight= 352.71, slack=  4.17, T_bat= 32.31, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 368.00, L= 356.96, L_straight= 352.78, slack=  4.17, T_bat= 32.31, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 368.10, L= 357.03, L_straight= 352.85, slack=  4.18, T_bat= 32.32, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 368.20, L= 357.10, L_straight= 352.92, slack=  4.18, T_bat= 32.33, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 368.30, L= 357.16, L_straight= 352.99, slack=  4.18, T_bat= 32.33, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 368.40, L= 357.23, L_straight= 353.06, slack=  4.18, T_bat= 32.34, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 368.50, L= 357.30, L_straight= 353.12, slack=  4.18, T_bat= 32.34, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 368.60, L= 357.37, L_straight= 353.19, slack=  4.18, T_bat= 32.35, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 368.70, L= 357.44, L_straight= 353.26, slack=  4.18, T_bat= 32.36, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 368.80, L= 357.51, L_straight= 353.33, slack=  4.18, T_bat= 32.36, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 368.90, L= 357.58, L_straight= 353.40, slack=  4.18, T_bat= 32.37, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 369.00, L= 357.65, L_straight= 353.46, slack=  4.18, T_bat= 32.38, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 369.10, L= 357.72, L_straight= 353.53, slack=  4.18, T_bat= 32.38, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 369.20, L= 357.79, L_straight= 353.60, slack=  4.18, T_bat= 32.39, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 369.30, L= 357.85, L_straight= 353.67, slack=  4.19, T_bat= 32.39, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 369.40, L= 357.92, L_straight= 353.74, slack=  4.19, T_bat= 32.40, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 369.50, L= 357.99, L_straight= 353.81, slack=  4.19, T_bat= 32.41, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 369.60, L= 358.06, L_straight= 353.87, slack=  4.19, T_bat= 32.41, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 369.70, L= 358.13, L_straight= 353.94, slack=  4.19, T_bat= 32.42, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 369.80, L= 358.20, L_straight= 354.01, slack=  4.19, T_bat= 32.43, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 369.90, L= 358.27, L_straight= 354.08, slack=  4.19, T_bat= 32.43, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 370.00, L= 358.34, L_straight= 354.15, slack=  4.19, T_bat= 32.44, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 370.10, L= 358.41, L_straight= 354.21, slack=  4.19, T_bat= 32.44, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 370.20, L= 358.48, L_straight= 354.28, slack=  4.19, T_bat= 32.45, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 370.30, L= 358.54, L_straight= 354.35, slack=  4.19, T_bat= 32.46, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 370.40, L= 358.61, L_straight= 354.42, slack=  4.19, T_bat= 32.46, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 370.50, L= 358.68, L_straight= 354.49, slack=  4.20, T_bat= 32.47, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 370.60, L= 358.75, L_straight= 354.56, slack=  4.20, T_bat= 32.48, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 370.70, L= 358.82, L_straight= 354.62, slack=  4.20, T_bat= 32.48, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 370.80, L= 358.89, L_straight= 354.69, slack=  4.20, T_bat= 32.49, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 370.90, L= 358.96, L_straight= 354.76, slack=  4.20, T_bat= 32.49, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 371.00, L= 359.03, L_straight= 354.83, slack=  4.20, T_bat= 32.50, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 371.10, L= 359.10, L_straight= 354.90, slack=  4.20, T_bat= 32.51, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 371.20, L= 359.17, L_straight= 354.96, slack=  4.20, T_bat= 32.51, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 371.30, L= 359.23, L_straight= 355.03, slack=  4.20, T_bat= 32.52, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 371.40, L= 359.30, L_straight= 355.10, slack=  4.20, T_bat= 32.53, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 371.50, L= 359.37, L_straight= 355.17, slack=  4.20, T_bat= 32.53, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 371.60, L= 359.44, L_straight= 355.24, slack=  4.20, T_bat= 32.54, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 371.70, L= 359.51, L_straight= 355.31, slack=  4.20, T_bat= 32.54, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 371.80, L= 359.58, L_straight= 355.37, slack=  4.21, T_bat= 32.55, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 371.90, L= 359.65, L_straight= 355.44, slack=  4.21, T_bat= 32.56, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 372.00, L= 359.72, L_straight= 355.51, slack=  4.21, T_bat= 32.56, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 372.10, L= 359.79, L_straight= 355.58, slack=  4.21, T_bat= 32.57, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 372.20, L= 359.86, L_straight= 355.65, slack=  4.21, T_bat= 32.58, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 372.30, L= 359.92, L_straight= 355.71, slack=  4.21, T_bat= 32.58, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 372.40, L= 359.99, L_straight= 355.78, slack=  4.21, T_bat= 32.59, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 372.50, L= 360.06, L_straight= 355.85, slack=  4.21, T_bat= 32.59, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 372.60, L= 360.13, L_straight= 355.92, slack=  4.21, T_bat= 32.60, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 372.70, L= 360.20, L_straight= 355.99, slack=  4.21, T_bat= 32.61, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 372.80, L= 360.27, L_straight= 356.06, slack=  4.21, T_bat= 32.61, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 372.90, L= 360.34, L_straight= 356.12, slack=  4.21, T_bat= 32.62, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 373.00, L= 360.41, L_straight= 356.19, slack=  4.22, T_bat= 32.62, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 373.10, L= 360.48, L_straight= 356.26, slack=  4.22, T_bat= 32.63, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 373.20, L= 360.55, L_straight= 356.33, slack=  4.22, T_bat= 32.64, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 373.30, L= 360.61, L_straight= 356.40, slack=  4.22, T_bat= 32.64, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 373.40, L= 360.68, L_straight= 356.46, slack=  4.22, T_bat= 32.65, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 373.50, L= 360.75, L_straight= 356.53, slack=  4.22, T_bat= 32.66, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 373.60, L= 360.82, L_straight= 356.60, slack=  4.22, T_bat= 32.66, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 373.70, L= 360.89, L_straight= 356.67, slack=  4.22, T_bat= 32.67, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 373.80, L= 360.96, L_straight= 356.74, slack=  4.22, T_bat= 32.67, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 373.90, L= 361.03, L_straight= 356.81, slack=  4.22, T_bat= 32.68, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 374.00, L= 361.10, L_straight= 356.87, slack=  4.22, T_bat= 32.69, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 374.10, L= 361.17, L_straight= 356.94, slack=  4.22, T_bat= 32.69, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 374.20, L= 361.24, L_straight= 357.01, slack=  4.22, T_bat= 32.70, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 374.30, L= 361.30, L_straight= 357.08, slack=  4.23, T_bat= 32.71, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 374.40, L= 361.37, L_straight= 357.15, slack=  4.23, T_bat= 32.71, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 374.50, L= 361.44, L_straight= 357.21, slack=  4.23, T_bat= 32.72, Fy= 0.09, desired=  0.69, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
